0,KAF7668536.1,67.308,52,17,0,1,52,328,379,1.43e-19,90.9,94.23
0,XP_076005374.1,69.231,52,16,0,1,52,891,942,1.48e-19,90.9,92.31
0,XP_049606886.1,68.627,51,16,0,2,52,839,889,1.56e-19,90.9,92.16
0,XP_040904286.1,69.231,52,16,0,1,52,914,965,1.62e-19,90.9,92.31
0,XP_033829603.2,69.231,52,16,0,1,52,922,973,1.85e-19,90.5,88.46
0,KAM3866980.1,67.308,52,17,0,1,52,943,994,1.85e-19,90.5,92.31
0,XP_057705328.1,68.627,51,16,0,2,52,839,889,1.87e-19,90.5,92.16
0,XP_070693269.1,68.627,51,16,0,2,52,937,987,2.04e-19,90.5,94.12
0,XP_051275250.1,65.385,52,18,0,1,52,945,996,3.32e-19,89.7,94.23
0,TWW55336.1,59.615,52,21,0,1,52,307,358,4.01e-19,89.4,86.54
0,KAF3838736.1,71.154,52,15,0,1,52,296,347,4.09e-19,89.4,86.54
0,XP_079208570.1,67.308,52,17,0,1,52,916,967,4.12e-19,89.7,90.38
0,XP_029296902.1,69.231,52,16,0,1,52,941,992,4.16e-19,89.7,90.38
0,XP_070819554.1,65.385,52,18,0,1,52,905,956,4.45e-19,89.4,90.38
0,XP_039520437.1,67.308,52,17,0,1,52,934,985,4.45e-19,89.4,92.31
0,KAJ4946215.1,71.154,52,15,0,1,52,656,707,4.54e-19,89.4,86.54
0,XP_020463140.1,65.385,52,18,0,1,52,885,936,4.63e-19,89.4,92.31
0,XP_072291301.1,70.588,51,15,0,2,52,880,930,4.67e-19,89.4,88.24
0,XP_077465914.1,68.627,51,16,0,2,52,775,825,4.81e-19,89.4,92.16
0,KAI9521473.1,71.154,52,15,0,1,52,339,390,4.82e-19,89.4,86.54
0,XP_043112665.1,65.385,52,18,0,1,52,907,958,5.10e-19,89.4,94.23
0,KAL1262016.1,65.385,52,18,0,1,52,955,1006,5.15e-19,89.4,94.23
0,KAA8588648.1,65.385,52,18,0,1,52,998,1049,5.46e-19,89.4,92.31
0,XP_039670365.1,65.385,52,18,0,1,52,946,997,5.68e-19,89.4,92.31
0,XP_029918660.1,65.385,52,18,0,1,52,908,959,6.32e-19,89.0,94.23
0,XP_068182287.1,65.385,52,18,0,1,52,929,980,7.10e-19,89.0,92.31
0,KAG8003818.1,65.385,52,18,0,1,52,846,897,7.46e-19,89.0,88.46
0,XP_016387980.1,65.385,52,18,0,1,52,670,721,7.53e-19,89.0,94.23
0,XP_059202954.1,65.385,52,18,0,1,52,901,952,7.75e-19,89.0,90.38
0,XP_069557874.1,67.308,52,17,0,1,52,896,947,7.75e-19,89.0,92.31
0,KAJ8015452.1,66.667,51,17,0,2,52,319,369,7.82e-19,88.6,92.16
0,XP_030595536.1,70.588,51,15,0,2,52,903,953,7.83e-19,89.0,92.16
0,NP_001431167.1,66.667,51,17,0,2,52,968,1018,7.91e-19,89.0,92.16
0,XP_041653991.1,67.308,52,17,0,1,52,877,928,8.22e-19,88.6,90.38
0,XP_039976492.1,65.385,52,18,0,1,52,859,910,8.89e-19,88.6,92.31
0,KAK7922219.1,68.627,51,16,0,2,52,1191,1241,9.33e-19,88.6,84.31
0,XP_030251406.1,65.385,52,18,0,1,52,937,988,1.05e-18,88.6,90.38
0,XP_068596758.1,65.385,52,18,0,1,52,942,993,1.13e-18,88.2,88.46
0,XP_067312647.1,65.385,52,18,0,1,52,862,913,1.18e-18,88.2,92.31
0,XP_035799013.2,67.308,52,17,0,1,52,945,996,1.25e-18,88.2,92.31
0,XP_051920633.1,66.667,51,17,0,2,52,833,883,1.32e-18,88.2,90.20
0,XP_057205121.1,63.462,52,19,0,1,52,928,979,1.32e-18,88.2,96.15
0,XP_010779013.1,69.231,52,16,0,1,52,738,789,1.38e-18,88.2,86.54
0,XP_072252437.1,69.231,52,16,0,1,52,945,996,1.42e-18,88.2,88.46
0,XP_016111476.1,63.462,52,19,0,1,52,970,1021,1.43e-18,88.2,94.23
0,XP_051920644.1,66.667,51,17,0,2,52,833,883,1.53e-18,87.8,90.20
0,XP_008277701.1,67.308,52,17,0,1,52,924,975,1.53e-18,87.8,88.46
0,XP_079336665.1,63.462,52,19,0,1,52,949,1000,1.58e-18,87.8,94.23
0,XP_030650137.1,65.385,52,18,0,1,52,885,936,1.63e-18,87.8,92.31
1,XHY58238.1,66.667,51,17,0,1,51,190,240,6.21e-22,94.0,78.43
1,TWW55336.1,65.385,52,17,1,1,51,307,358,1.52e-20,93.2,88.46
1,CCA96179.1,66.667,51,17,0,1,51,25,75,8.89e-20,84.3,78.43
1,8HGO_C,66.667,51,17,0,1,51,5,55,1.25e-19,83.2,78.43
1,CEK41095.1,66.667,51,17,0,1,51,47,97,1.48e-19,84.3,78.43
1,WOZ30154.1,66.667,51,17,0,1,51,28,78,2.28e-19,84.0,78.43
1,AAG33031.1,66.667,51,17,0,1,51,26,76,3.12e-19,82.8,78.43
1,KAM9849644.1,72.549,51,14,0,1,51,935,985,3.90e-19,89.7,86.27
1,XP_029703263.1,65.385,52,17,1,1,51,909,960,8.67e-19,88.6,88.46
1,XP_053179658.1,70.588,51,15,0,1,51,888,938,1.11e-18,88.2,86.27
1,XP_049898119.1,70.588,51,15,0,1,51,864,914,1.33e-18,88.2,86.27
1,KAM3612867.1,72.549,51,14,0,1,51,760,810,1.40e-18,88.2,84.31
1,KAA8588648.1,70.588,51,15,0,1,51,999,1049,1.44e-18,87.8,84.31
1,XP_043112665.1,68.627,51,16,0,1,51,908,958,2.21e-18,87.4,86.27
1,KAL1262016.1,68.627,51,16,0,1,51,956,1006,2.34e-18,87.4,86.27
1,KAI3351475.1,70.588,51,15,0,1,51,953,1003,2.71e-18,87.0,86.27
1,XP_016387980.1,68.627,51,16,0,1,51,671,721,2.74e-18,87.0,86.27
1,XP_039670365.1,70.588,51,15,0,1,51,947,997,2.76e-18,87.0,82.35
1,XP_019936270.2,68.627,51,16,0,1,51,926,976,2.76e-18,87.0,86.27
1,XP_034545945.1,68.627,51,16,0,1,51,881,931,3.01e-18,87.0,86.27
1,NP_001431167.1,68.627,51,16,0,1,51,968,1018,3.04e-18,87.0,84.31
1,KAH0500763.1,70.588,51,15,0,1,51,880,930,3.04e-18,87.0,80.39
1,XP_068596758.1,66.667,51,17,0,1,51,943,993,3.20e-18,87.0,86.27
1,XP_020463140.1,66.667,51,17,0,1,51,886,936,3.20e-18,87.0,84.31
1,XP_041653991.1,69.811,53,14,1,1,51,876,928,3.56e-18,87.0,84.91
1,XP_068447771.1,70.588,51,15,0,1,51,941,991,3.81e-18,86.7,84.31
1,XP_034398892.1,70.588,51,15,0,1,51,835,885,4.00e-18,86.7,84.31
1,XP_067454429.1,68.627,51,16,0,1,51,894,944,4.04e-18,86.7,86.27
1,XP_060903549.1,68.627,51,16,0,1,51,935,985,4.32e-18,86.7,86.27
1,XP_067312647.1,68.627,51,16,0,1,51,863,913,4.37e-18,86.7,84.31
1,AIS22039.1,66.667,51,17,0,1,51,91,141,4.71e-18,81.6,76.47
1,XP_034036848.1,62.745,51,19,0,1,51,704,754,4.91e-18,86.7,80.39
1,XP_030001691.1,68.627,51,16,0,1,51,937,987,5.20e-18,86.3,84.31
1,XP_067373872.1,68.627,51,16,0,1,51,898,948,5.41e-18,86.3,84.31
1,AKB11757.1,66.667,51,17,0,1,51,1,51,5.48e-18,79.0,76.47
1,XP_026186736.1,68.627,51,16,0,1,51,949,999,5.51e-18,86.3,84.31
1,CAB1460765.1,66.667,51,17,0,1,51,493,543,5.68e-18,86.3,86.27
1,XP_016111476.1,66.667,51,17,0,1,51,971,1021,5.68e-18,86.3,86.27
1,XP_039520437.1,68.627,51,16,0,1,51,935,985,5.73e-18,86.3,84.31
1,KAK2904426.1,68.627,51,16,0,1,51,911,961,6.02e-18,86.3,84.31
1,XP_044219177.1,68.627,51,16,0,1,51,903,953,6.02e-18,86.3,86.27
1,XP_057648983.1,70.588,51,15,0,1,51,1033,1083,6.20e-18,86.3,78.43
1,XP_079413307.1,68.627,51,16,0,1,51,870,920,6.26e-18,86.3,84.31
1,XP_079208570.1,66.667,51,17,0,1,51,917,967,6.64e-18,86.3,84.31
1,XP_042594231.1,73.913,46,12,0,6,51,964,1009,6.90e-18,85.9,91.30
1,KAM9356664.1,68.627,51,16,0,1,51,908,958,7.04e-18,85.9,84.31
1,XP_045885735.1,68.627,51,16,0,1,51,841,891,7.39e-18,85.9,84.31
1,XP_079892215.1,68.627,51,16,0,1,51,948,998,7.46e-18,85.9,84.31
1,XP_042348829.1,68.627,51,16,0,1,51,1154,1204,7.46e-18,85.9,84.31
1,XP_061690115.1,66.667,51,17,0,1,51,838,888,8.14e-18,85.9,84.31
1,XP_053285208.1,66.667,51,17,0,1,51,893,943,8.14e-18,85.9,86.27
1,XP_074505310.1,68.627,51,16,0,1,51,947,997,8.22e-18,85.9,84.31
1,XP_074529760.1,68.627,51,16,0,1,51,932,982,8.63e-18,85.9,84.31
1,XP_029020455.1,64.706,51,18,0,1,51,905,955,9.06e-18,85.9,84.31
1,XP_061895770.1,66.667,51,17,0,1,51,885,935,9.52e-18,85.5,84.31
1,XP_058653064.1,66.667,51,17,0,1,51,866,916,9.61e-18,85.5,86.27
1,XP_057205121.1,68.627,51,16,0,1,51,929,979,9.99e-18,85.5,84.31
1,KAM3866980.1,66.667,51,17,0,1,51,944,994,1.01e-17,85.5,86.27
1,XP_056295640.1,68.627,51,16,0,1,51,837,887,1.02e-17,85.5,84.31
1,XP_056295642.1,68.627,51,16,0,1,51,870,920,1.10e-17,85.5,84.31
1,KAF7668536.1,68.627,51,16,0,1,51,329,379,1.11e-17,85.5,84.31
1,KAG8003818.1,66.667,51,17,0,1,51,847,897,1.17e-17,85.5,82.35
1,XP_046262910.1,66.667,51,17,0,1,51,862,912,1.18e-17,85.5,86.27
1,KAM7389104.1,68.627,51,16,0,1,51,738,788,1.21e-17,85.5,84.31
1,XP_075959553.1,68.627,51,16,0,1,51,947,997,1.27e-17,85.1,84.31
1,GAA6077933.1,67.391,46,15,0,6,51,106,151,1.29e-17,81.6,89.13
1,XP_029918660.1,68.627,51,16,0,1,51,909,959,1.30e-17,85.1,82.35
1,TNM98895.1,65.385,52,17,1,1,51,90,141,1.34e-17,84.3,88.46
1,CAJ1059042.1,68.627,51,16,0,1,51,937,987,1.35e-17,85.1,82.35
1,XP_074084813.1,67.347,49,16,0,3,51,930,978,1.35e-17,85.1,89.80
1,XP_031799580.1,68.627,51,16,0,1,51,866,916,1.53e-17,85.1,84.31
1,XP_054453569.1,68.627,51,16,0,1,51,900,950,1.53e-17,85.1,84.31
1,XP_010727808.1,66.667,51,17,0,1,51,887,937,1.58e-17,85.1,82.35
1,XP_054648859.1,66.667,51,17,0,1,51,879,929,1.61e-17,85.1,84.31
1,XP_035506505.2,66.667,51,17,0,1,51,902,952,1.64e-17,85.1,84.31
1,XP_023849523.1,66.667,51,17,0,1,51,990,1040,1.72e-17,84.7,82.35
1,KAK2848860.1,66.667,51,17,0,1,51,633,683,1.77e-17,84.7,84.31
1,RXN22124.1,67.925,53,15,1,1,51,682,734,1.83e-17,84.7,84.91
1,XP_051275250.1,66.667,51,17,0,1,51,946,996,1.88e-17,84.7,84.31
1,XP_077465914.1,66.667,51,17,0,1,51,775,825,2.07e-17,84.7,84.31
1,XP_056328151.1,66.667,51,17,0,1,51,964,1014,2.09e-17,84.7,82.35
1,NP_001343950.1,66.667,51,17,0,1,51,848,898,2.20e-17,84.7,78.43
1,XP_049606886.1,64.706,51,18,0,1,51,839,889,2.20e-17,84.7,84.31
1,XP_076005374.1,67.925,53,15,1,1,51,890,942,2.22e-17,84.7,84.91
1,XP_051505623.1,66.667,51,17,0,1,51,992,1042,2.29e-17,84.7,84.31
1,XP_069526364.1,66.667,51,17,0,1,51,940,990,2.33e-17,84.7,84.31
1,XP_070693269.1,66.667,51,17,0,1,51,937,987,2.38e-17,84.3,84.31
1,NP_001171601.1,66.667,51,17,0,1,51,930,980,2.38e-17,84.3,78.43
1,XP_079084720.1,66.667,51,17,0,1,51,941,991,2.38e-17,84.3,84.31
1,XP_058506572.1,68.627,51,16,0,1,51,914,964,2.40e-17,84.3,84.31
1,KAM7417237.1,66.667,51,17,0,1,51,985,1035,2.40e-17,84.3,82.35
1,XP_026214216.1,68.627,51,16,0,1,51,905,955,2.45e-17,84.3,82.35
1,NP_001954.2,66.667,51,17,0,1,51,971,1021,2.50e-17,84.3,78.43
1,XP_037531391.1,64.706,51,18,0,1,51,881,931,2.55e-17,84.3,84.31
1,KAL0974310.1,66.667,51,17,0,1,51,166,216,2.55e-17,84.0,80.39
1,XP_039324357.1,66.667,51,17,0,1,51,987,1037,2.62e-17,84.3,78.43
1,XP_029369087.1,66.667,51,17,0,1,51,889,939,2.86e-17,84.3,84.31
1,XP_041800377.1,66.667,51,17,0,1,51,888,938,2.97e-17,84.3,84.31
1,3NJP_C,65.957,47,16,0,5,51,1,47,3.06e-17,77.0,76.60
1,KAN1029147.1,64.706,51,18,0,1,51,946,996,3.12e-17,84.3,84.31
2,XP_023849523.1,82.692,52,9,0,1,52,989,1040,1.75e-23,102,94.23
2,KAJ8015452.1,80.392,51,10,0,2,52,319,369,3.84e-23,100,94.12
2,MBN3319878.1,78.846,52,11,0,1,52,1021,1072,3.97e-23,100,96.15
2,XP_015200773.2,78.846,52,11,0,1,52,948,999,5.12e-23,100,96.15
2,XP_039520437.1,80.769,52,10,0,1,52,934,985,1.20e-22,99.8,92.31
2,KAL0974310.1,76.471,51,12,0,2,52,166,216,1.23e-22,98.2,96.08
2,CAJ1059042.1,78.846,52,11,0,1,52,936,987,1.33e-22,99.4,94.23
2,XP_026186736.1,78.846,52,11,0,1,52,948,999,1.60e-22,99.4,94.23
2,XP_056328151.1,78.846,52,11,0,1,52,963,1014,1.87e-22,99.0,94.23
2,XP_058653064.1,78.846,52,11,0,1,52,865,916,1.92e-22,99.0,92.31
2,XP_067312647.1,78.846,52,11,0,1,52,862,913,2.20e-22,99.0,92.31
2,XP_043112665.1,78.846,52,11,0,1,52,907,958,2.81e-22,98.6,92.31
2,KAL1262016.1,78.846,52,11,0,1,52,955,1006,2.84e-22,98.6,92.31
2,XP_034398892.1,78.846,52,11,0,1,52,834,885,2.89e-22,98.6,94.23
2,XP_068447771.1,80.769,52,10,0,1,52,940,991,3.16e-22,98.6,94.23
2,XP_075959553.1,78.846,52,11,0,1,52,946,997,3.72e-22,98.2,92.31
2,KAI3351475.1,78.846,52,11,0,1,52,952,1003,3.76e-22,98.2,94.23
2,XP_016387980.1,78.846,52,11,0,1,52,670,721,3.91e-22,98.2,92.31
2,XP_057205121.1,76.923,52,12,0,1,52,928,979,4.10e-22,98.2,94.23
2,XP_054453569.1,78.846,52,11,0,1,52,899,950,4.10e-22,98.2,92.31
2,XP_042594231.1,78.846,52,11,0,1,52,958,1009,4.14e-22,98.2,90.38
2,XP_044061864.1,76.923,52,12,0,1,52,914,965,4.61e-22,97.8,96.15
2,NP_001431167.1,83.673,49,8,0,4,52,970,1018,4.70e-22,97.8,93.88
2,XP_042348829.1,76.923,52,12,0,1,52,1153,1204,4.75e-22,97.8,94.23
2,KAN1029147.1,76.923,52,12,0,1,52,945,996,5.03e-22,97.8,96.15
2,XP_067454429.1,76.923,52,12,0,1,52,893,944,5.13e-22,97.8,94.23
2,KAM9356664.1,76.923,52,12,0,1,52,907,958,5.23e-22,97.8,94.23
2,XP_079892215.1,76.923,52,12,0,1,52,947,998,5.29e-22,97.8,94.23
2,XP_079336665.1,76.923,52,12,0,1,52,949,1000,5.50e-22,97.8,92.31
2,KAM3612867.1,78.846,52,11,0,1,52,759,810,5.66e-22,97.8,92.31
2,XP_074505310.1,76.923,52,12,0,1,52,946,997,6.00e-22,97.8,94.23
2,XP_053179658.1,76.923,52,12,0,1,52,887,938,6.12e-22,97.8,94.23
2,XP_035506505.2,78.431,51,11,0,2,52,902,952,6.24e-22,97.4,94.12
2,XP_074529760.1,76.923,52,12,0,1,52,931,982,6.36e-22,97.4,94.23
2,XP_055034923.2,76.923,52,12,0,1,52,905,956,6.81e-22,97.4,94.23
2,XP_045885735.1,76.923,52,12,0,1,52,840,891,6.81e-22,97.4,94.23
2,XP_041653991.1,76.923,52,12,0,1,52,877,928,7.36e-22,97.4,92.31
2,KAK2848860.1,76.923,52,12,0,1,52,632,683,7.43e-22,97.4,94.23
2,XP_039670365.1,75.000,52,13,0,1,52,946,997,7.88e-22,97.4,94.23
2,XP_044219177.1,76.923,52,12,0,1,52,902,953,7.88e-22,97.4,94.23
2,XP_056295640.1,76.923,52,12,0,1,52,836,887,7.88e-22,97.4,94.23
2,XP_065128781.1,76.923,52,12,0,1,52,949,1000,8.35e-22,97.4,94.23
2,XP_016111476.1,76.923,52,12,0,1,52,970,1021,8.51e-22,97.1,92.31
2,KAM7389104.1,76.923,52,12,0,1,52,737,788,8.52e-22,97.1,94.23
2,XP_049898119.1,76.923,52,12,0,1,52,863,914,9.11e-22,97.1,92.31
2,XP_058506572.1,78.846,52,11,0,1,52,913,964,9.66e-22,97.1,92.31
2,XP_034545945.1,76.923,52,12,0,1,52,880,931,9.76e-22,97.1,94.23
2,XP_056295642.1,76.923,52,12,0,1,52,869,920,9.85e-22,97.1,94.23
2,XP_076005374.1,76.923,52,12,0,1,52,891,942,1.01e-21,97.1,92.31
2,XP_019936270.2,76.923,52,12,0,1,52,925,976,1.02e-21,97.1,94.23
2,XP_054648859.1,75.000,52,13,0,1,52,878,929,1.02e-21,97.1,94.23
2,KAM7417237.1,76.923,52,12,0,1,52,984,1035,1.05e-21,97.1,92.31
2,XP_051275250.1,75.000,52,13,0,1,52,945,996,1.05e-21,97.1,94.23
2,KAM9849644.1,76.923,52,12,0,1,52,934,985,1.09e-21,97.1,92.31
2,XP_040904286.1,76.923,52,12,0,1,52,914,965,1.11e-21,97.1,92.31
2,CAO1539861.1,76.923,52,12,0,1,52,984,1035,1.28e-21,96.7,90.38
2,XP_059202954.1,75.000,52,13,0,1,52,901,952,1.43e-21,96.7,90.38
2,XP_030650137.1,76.923,52,12,0,1,52,885,936,1.54e-21,96.7,90.38
2,XP_046262910.1,75.000,52,13,0,1,52,861,912,1.56e-21,96.7,94.23
2,XP_067373872.1,75.000,52,13,0,1,52,897,948,1.59e-21,96.3,92.31
2,XP_041800377.1,75.000,52,13,0,1,52,887,938,1.72e-21,96.3,94.23
2,XP_069526364.1,75.000,52,13,0,1,52,939,990,1.78e-21,96.3,94.23
2,XP_071778865.2,76.923,52,12,0,1,52,928,979,1.85e-21,96.3,92.31
2,XP_069557874.1,78.846,52,11,0,1,52,896,947,1.85e-21,96.3,90.38
2,XP_010727808.1,75.000,52,13,0,1,52,886,937,1.85e-21,96.3,92.31
2,XP_060903549.1,75.000,52,13,0,1,52,934,985,1.89e-21,96.3,94.23
2,XP_079084720.1,75.000,52,13,0,1,52,940,991,2.00e-21,96.3,94.23
2,KAK2904426.1,75.000,52,13,0,1,52,910,961,2.06e-21,96.3,92.31
2,XP_029918660.1,75.000,52,13,0,1,52,908,959,2.08e-21,96.3,92.31
2,XP_030001691.1,75.000,52,13,0,1,52,936,987,2.21e-21,95.9,92.31
2,XP_051944898.1,78.431,51,11,0,2,52,979,1029,2.37e-21,95.9,90.20
2,KAF7668536.1,73.077,52,14,0,1,52,328,379,2.41e-21,95.9,94.23
2,KAM3866980.1,75.000,52,13,0,1,52,943,994,2.51e-21,95.9,90.38
2,XP_051505623.1,78.431,51,11,0,2,52,992,1042,2.68e-21,95.9,90.20
2,XP_057914097.2,73.077,52,14,0,1,52,873,924,2.79e-21,95.9,94.23
2,XP_019901201.2,78.431,51,11,0,2,52,987,1037,3.85e-21,95.5,88.24
2,XP_077434714.1,72.549,51,14,0,2,52,780,830,4.12e-21,95.1,94.12
2,XP_070693269.1,74.510,51,13,0,2,52,937,987,4.41e-21,95.1,94.12
2,XP_029369087.1,73.077,52,14,0,1,52,888,939,4.50e-21,95.1,94.23
2,KAM6953133.1,71.154,52,15,0,1,52,993,1044,4.63e-21,95.1,90.38
2,XP_030251406.1,73.077,52,14,0,1,52,937,988,5.15e-21,95.1,92.31
2,XP_079413307.1,73.077,52,14,0,1,52,869,920,5.20e-21,95.1,90.38
2,XP_028272289.1,76.923,52,12,0,1,52,882,933,5.36e-21,95.1,88.46
2,XP_035799013.2,76.923,52,12,0,1,52,945,996,5.68e-21,94.7,92.31
2,XP_026214216.1,73.077,52,14,0,1,52,904,955,6.26e-21,94.7,92.31
2,KAF3838736.1,75.000,52,13,0,1,52,296,347,6.59e-21,94.4,90.38
2,KAA8588648.1,71.154,52,15,0,1,52,998,1049,6.77e-21,94.7,94.23
2,XP_029958792.1,81.633,49,9,0,4,52,925,973,6.90e-21,94.7,91.84
2,XP_049606886.1,72.549,51,14,0,2,52,839,889,7.11e-21,94.7,94.12
2,KAK9963190.1,76.923,52,12,0,1,52,970,1021,7.24e-21,94.7,88.46
2,KAI9521473.1,75.000,52,13,0,1,52,339,390,7.44e-21,94.4,90.38
2,XP_057705328.1,72.549,51,14,0,2,52,839,889,7.61e-21,94.4,94.12
2,KAJ4946215.1,75.000,52,13,0,1,52,656,707,8.30e-21,94.4,90.38
2,XP_068182287.1,71.154,52,15,0,1,52,929,980,9.61e-21,94.4,92.31
2,CAN9514614.1,75.000,52,13,0,1,52,906,957,1.01e-20,94.4,90.38
2,XP_029296902.1,75.000,52,13,0,1,52,941,992,1.04e-20,94.0,90.38
2,KAL7863483.1,76.471,51,12,0,2,52,856,906,1.10e-20,94.0,90.20
2,KAG8003818.1,71.154,52,15,0,1,52,846,897,1.10e-20,94.0,90.38
2,XP_020463140.1,71.154,52,15,0,1,52,885,936,1.12e-20,94.0,92.31
2,XP_067104167.1,76.000,50,12,0,3,52,926,975,1.18e-20,94.0,90.00
3,TWW55336.1,66.667,51,17,0,1,51,308,358,8.58e-22,96.7,84.31
3,XHY58238.1,64.706,51,18,0,1,51,190,240,2.81e-20,89.7,82.35
3,AIS22039.1,72.917,48,13,0,4,51,94,141,2.82e-20,87.4,87.50
3,AKB11757.1,72.917,48,13,0,4,51,4,51,9.00e-20,83.6,87.50
3,XP_057648983.1,70.588,51,15,0,1,51,1033,1083,3.03e-19,89.7,88.24
3,KAH0500763.1,68.627,51,16,0,1,51,880,930,3.98e-19,89.7,90.20
3,TNM98895.1,66.667,51,17,0,1,51,91,141,5.07e-19,88.2,84.31
3,XP_013360879.1,72.340,47,13,0,5,51,932,978,1.13e-18,88.2,91.49
3,CCA96179.1,64.706,51,18,0,1,51,25,75,1.25e-18,81.3,82.35
3,XP_007463284.1,76.596,47,11,0,5,51,974,1020,1.36e-18,88.2,89.36
3,KAF5923813.1,75.000,48,12,0,4,51,768,815,1.41e-18,88.2,87.50
3,XP_058405882.1,75.000,48,12,0,4,51,973,1020,1.62e-18,87.8,87.50
3,XP_029703263.1,66.667,51,17,0,1,51,910,960,1.63e-18,87.8,84.31
3,8HGO_C,64.706,51,18,0,1,51,5,55,1.80e-18,80.5,82.35
3,CEK41095.1,64.706,51,18,0,1,51,47,97,1.98e-18,81.3,82.35
3,KAM9849644.1,73.077,52,13,1,1,51,934,985,2.00e-18,87.4,86.54
3,AAG33031.1,64.706,51,18,0,1,51,26,76,2.11e-18,80.9,82.35
